MatchID,InningsNo,TeamID,PlayerID,PlayerName,Score,FallScore,FallWickets,FallOvers
1404,2,13,2021-100mb00000000724-7645abdd460011,Rachin Ravindra,27/1(3.2),27,1,3.2
1404,2,13,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,97/2(12.3),97,2,12.3
1404,2,13,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,135/3(16.5),135,3,16.5
1405,1,20,2018-100mb00000000037-4e250de6f88a11,Travis Head,27/1(3.2),27,1,3.2
1405,1,20,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,27/2(3.4),27,2,3.4
1405,1,20,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,39/3(4.6),39,3,4.6
1405,1,20,2019-100mb00000000188-896b509b44b711,Rahul Tripathi,64/4(9.4),64,4,9.4
1405,1,20,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,100/5(13.1),100,5,13.1
1405,1,20,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad,150/6(16.3),150,6,16.3
1405,1,20,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,151/7(16.5),151,7,16.5
1405,1,20,2018-100mb00000000033-d93110bbf88911,Pat Cummins,155/8(17.3),155,8,17.3
1405,1,20,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,176/9(19.5),176,9,19.5
1405,2,15,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,2/1(1.4),2,1,1.4
1405,2,15,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh,11/2(2.6),11,2,2.6
1405,2,15,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan,20/3(4.4),20,3,4.4
1405,2,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,58/4(9.1),58,4,9.1
1405,2,15,2022-100mb00000000820-ef56fe6f762211,Sikandar Raza,91/5(13.1),91,5,13.1
1405,2,15,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,114/6(15.3),114,6,15.3
1406,1,18,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,32/1(4.2),32,1,4.2
1406,1,18,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,42/2(5.4),42,2,5.4
1406,1,18,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,172/3(18.4),172,3,18.4
1406,2,35,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,64/1(8.2),64,1,8.2
1406,2,35,2020-100mb00000000549-9da979d52ff211,Matthew Wade,77/2(10.1),77,2,10.1
1406,2,35,2022-100mb00000000974-314d9cf0a44611,Abhinav Manohar,79/3(10.4),79,3,10.4
1406,2,35,2019-100mb00000000061-6d68257c17f311,Vijay Shankar,111/4(13.6),111,4,13.6
1406,2,35,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,133/5(15.3),133,5,15.3
1406,2,35,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,157/6(17.3),157,6,17.3
1406,2,35,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,195/7(19.5),195,7,19.5
1407,1,19,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,14/1(2.3),14,1,2.3
1407,1,19,2023-100mb00000001941-9401571cc40411,Will Jacks,23/2(3.4),23,2,3.4
1407,1,19,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,105/3(11.3),105,3,11.3
1407,1,19,2018-100mb00000000028-acc7d0a3e99d11,Glenn Maxwell,108/4(12.2),108,4,12.2
1407,1,19,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,153/5(16.4),153,5,16.4
1407,1,19,2019-100mb00000000184-117a285844b711,Mahipal Lomror,153/6(16.5),153,6,16.5
1407,1,19,2024-100mb00000003114-45238324dfa011,Saurav Chauhan,170/7(18.3),170,7,18.3
1407,1,19,2023-100mb00000002034-c2959cc8d5eb11,Vyshak Vijaykumar,170/8(18.4),170,8,18.4
1407,2,17,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,101/1(8.5),101,1,8.5
1407,2,17,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,139/2(11.2),139,2,11.2
1407,2,17,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,176/3(13.3),176,3,13.3
1408,1,77,2019-100mb00000000170-9429250944ae11,Quinton De Kock,28/1(2.5),28,1,2.5
1408,1,77,2019-100mb00000000200-1283ad3244ba11,Devdutt Padikkal,41/2(4.2),41,2,4.2
1408,1,77,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,66/3(7.3),66,3,7.3
1408,1,77,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,66/4(7.4),66,4,7.4
1408,1,77,2018-100mb00000000019-80e59e32e99c11,K L Rahul,77/5(9.3),77,5,9.3
1408,1,77,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,89/6(11.5),89,6,11.5
1408,1,77,2018-100mb00000000017-5e389774e99c11,Krunal Pandya,94/7(12.6),94,7,12.6
1408,2,14,2019-100mb00000000214-df216bed44bc11,David Warner,24/1(3.3),24,1,3.3
1408,2,14,2018-100mb00000000051-5a1d4ca2f88b11,Prithvi Shaw,63/2(6.6),63,2,6.6
1408,2,14,2024-100mb00000003115-5afd8ccce29e11,Jake Fraser-McGurk,140/3(14.4),140,3,14.4
1408,2,14,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,146/4(15.3),146,4,15.3
1409,1,15,2022-100mb00000001001-14df7b35a44e11,Atharva Taide,27/1(3.4),27,1,3.4
1409,1,15,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh,41/2(6.3),41,2,6.3
1409,1,15,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,47/3(7.6),47,3,7.6
1409,1,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,52/4(9.3),52,4,9.3
1409,1,15,2019-100mb00000000191-df21803b44b711,Shashank Singh,70/5(12.1),70,5,12.1
1409,1,15,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,103/6(16.1),103,6,16.1
1409,1,15,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,122/7(17.5),122,7,17.5
1409,1,15,2024-100mb00000003109-b7f98c40df9d11,Ashutosh Sharma,147/8(19.6),147,8,19.6
1409,2,18,2024-100mb00000003118-481ccec2e83a11,Tanush Kotian,56/1(8.2),56,1,8.2
1409,2,18,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,82/2(11.4),82,2,11.4
1409,2,18,2019-100mb00000000190-c62cbae544b711,Sanju Samson,89/3(13.2),89,3,13.2
1409,2,18,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,113/4(16.4),113,4,16.4
1409,2,18,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,115/5(17.2),115,5,17.2
1409,2,18,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell,136/6(18.3),136,6,18.3
1409,2,18,2019-100mb00000000347-a1e95770e42911,Keshav Maharaj,138/7(18.6),138,7,18.6
1410,1,77,2019-100mb00000000170-9429250944ae11,Quinton De Kock,19/1(1.5),19,1,1.5
1410,1,77,2019-100mb00000000215-f86e728844bc11,Deepak Hooda,39/2(4.4),39,2,4.4
1410,1,77,2018-100mb00000000019-80e59e32e99c11,K L Rahul,78/3(10.2),78,3,10.2
1410,1,77,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,95/4(11.4),95,4,11.4
1410,1,77,2022-100mb00000000985-f5950061a44811,Ayush Badoni,111/5(14.4),111,5,14.4
1410,1,77,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,155/6(19.1),155,6,19.1
1410,1,77,2022-100mb00000000988-ad5c752aa44a11,Arshad Khan,161/7(19.6),161,7,19.6
1410,2,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,22/1(1.3),22,1,1.3
1410,2,16,20214a2b63d55d7711ec9c9202ea608,Angkrish Raghuvanshi,42/2(3.1),42,2,3.1
1411,1,13,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,8/1(1.4),8,1,1.4
1411,1,13,2021-100mb00000000724-7645abdd460011,Rachin Ravindra,60/2(7.5),60,2,7.5
1411,1,13,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,150/3(15.2),150,3,15.2
1411,1,13,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,186/4(19.2),186,4,19.2
1411,2,17,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,70/1(7.1),70,1,7.1
1411,2,17,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,70/2(7.3),70,2,7.3
1411,2,17,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,130/3(13.5),130,3,13.5
1411,2,17,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,134/4(15.3),134,4,15.3
1411,2,17,2021-100mb00000000636-9e985b64160411,Tim David,148/5(16.3),148,5,16.3
1411,2,17,2019-100mb00000000371-481ee0be14fc11,Romario Shepherd,157/6(17.3),157,6,17.3
1412,1,20,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,108/1(8.1),108,1,8.1
1412,1,20,2018-100mb00000000037-4e250de6f88a11,Travis Head,165/2(12.3),165,2,12.3
1412,1,20,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,231/3(16.6),231,3,16.6
1412,2,19,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,80/1(6.2),80,1,6.2
1412,2,19,2023-100mb00000001941-9401571cc40411,Will Jacks,100/2(7.6),100,2,7.6
1412,2,19,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,111/3(8.6),111,3,8.6
1412,2,19,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,121/4(9.3),121,4,9.3
1412,2,19,2024-100mb00000003114-45238324dfa011,Saurav Chauhan,122/5(9.6),122,5,9.6
1412,2,19,2019-100mb00000000184-117a285844b711,Mahipal Lomror,181/6(14.1),181,6,14.1
1412,2,19,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,244/7(18.5),244,7,18.5
1413,1,35,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,11/1(1.5),11,1,1.5
1413,1,35,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha,28/2(3.5),28,2,3.5
1413,1,35,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,28/3(4.1),28,3,4.1
1413,1,35,2019-100mb00000000128-e95bebea449911,David Miller,30/4(4.6),30,4,4.6
1413,1,35,2022-100mb00000000974-314d9cf0a44611,Abhinav Manohar,47/5(8.3),47,5,8.3
1413,1,35,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,48/6(8.5),48,6,8.5
1413,1,35,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,66/7(11.2),66,7,11.2
1413,1,35,2019-100mb00000000100-f196053e43f611,Mohit Sharma,78/8(14.6),78,8,14.6
1413,1,35,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,88/9(17.1),88,9,17.1
1413,1,35,2022-100mb00000000975-56f6385ba44611,Noor Ahmad,89/10(17.3),89,10,17.3
1413,2,14,2024-100mb00000003115-5afd8ccce29e11,Jake Fraser-McGurk,25/1(1.6),25,1,1.6
1413,2,14,2018-100mb00000000051-5a1d4ca2f88b11,Prithvi Shaw,31/2(2.4),31,2,2.4
1413,2,14,2022-100mb00000001580-2e206f715b5511,Abishek Porel,65/3(4.6),65,3,4.6
1413,2,14,2019-100mb00000000268-22e2e3987add11,Shai Hope,67/4(5.4),67,4,5.4
1414,1,16,2022-100mb00000001220-372333e3f9f711,Phil Salt,21/1(3.3),21,1,3.3
1414,1,16,20214a2b63d55d7711ec9c9202ea608,Angkrish Raghuvanshi,106/2(10.4),106,2,10.4
1414,1,16,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,133/3(12.6),133,3,12.6
1414,1,16,2019-100mb00000000141-e67c41d144a711,Andre Russell,184/4(16.1),184,4,16.1
1414,1,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,195/5(17.3),195,5,17.3
1414,1,16,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,215/6(19.2),215,6,19.2
1414,2,18,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal,22/1(1.5),22,1,1.5
1414,2,18,2019-100mb00000000190-c62cbae544b711,Sanju Samson,47/2(4.2),47,2,4.2
1414,2,18,2019-100mb00000000189-ac8c327a44b711,Riyan Parag,97/3(7.5),97,3,7.5
1414,2,18,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,100/4(8.4),100,4,8.4
1414,2,18,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,121/5(12.1),121,5,12.1
1414,2,18,2019-100mb00000000210-b8addb3444bb11,Shimron Hetmyer,121/6(12.2),121,6,12.2
1414,2,18,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell,178/7(16.5),178,7,16.5
1414,2,18,2019-100mb00000000066-573f78a31e3711,Trent Boult,186/8(17.3),186,8,17.3
1415,1,17,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,18/1(2.1),18,1,2.1
1415,1,17,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,99/2(11.4),99,2,11.4
1415,1,17,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,148/3(16.2),148,3,16.2
1415,1,17,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,167/4(17.6),167,4,17.6
1415,1,17,2021-100mb00000000636-9e985b64160411,Tim David,190/5(19.2),190,5,19.2
1415,1,17,2019-100mb00000000371-481ee0be14fc11,Romario Shepherd,192/6(19.5),192,6,19.5
1415,1,17,2019-100mb00000000217-29d6c58644bf11,Mohammad Nabi,192/7(19.6),192,7,19.6
1415,2,15,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh,10/1(0.3),10,1,0.3
1415,2,15,2022-100mb00000001426-5cf9b7f5336311,Rilee Rossouw,13/2(1.4),13,2,1.4
1415,2,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,14/3(1.6),14,3,1.6
1415,2,15,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,14/4(2.1),14,4,2.1
1415,2,15,2023-100mb00000001934-cfa99deac40011,Harpreet Bhatia,49/5(6.5),49,5,6.5
1415,2,15,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,77/6(9.2),77,6,9.2
1415,2,15,2019-100mb00000000191-df21803b44b711,Shashank Singh,111/7(12.1),111,7,12.1
1415,2,15,2024-100mb00000003109-b7f98c40df9d11,Ashutosh Sharma,168/8(17.1),168,8,17.1
1415,2,15,2019-100mb00000000130-89338eb7449a11,Harpreet Brar,174/9(18.4),174,9,18.4
1415,2,15,2019-100mb00000000116-dbd48930449611,Kagiso Rabada,183/10(19.1),183,10,19.1
1416,1,13,2021-100mb00000000724-7645abdd460011,Rachin Ravindra,4/1(1.1),4,1,1.1
1416,1,13,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,33/2(4.2),33,2,4.2
1416,1,13,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,68/3(8.1),68,3,8.1
1416,1,13,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,87/4(11.1),87,4,11.1
1416,1,13,2022-100mb00000001229-0174f02b040d11,Sameer Rizwi,90/5(12.2),90,5,12.2
1416,1,13,2019-100mb00000000206-501d92f644bb11,Moeen Ali,141/6(17.5),141,6,17.5
1416,2,77,2019-100mb00000000170-9429250944ae11,Quinton De Kock,134/1(14.6),134,1,14.6
1416,2,77,2018-100mb00000000019-80e59e32e99c11,K L Rahul,161/2(17.1),161,2,17.1
1417,1,20,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,131/1(6.2),131,1,6.2
1417,1,20,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,133/2(6.6),133,2,6.6
1417,1,20,2018-100mb00000000037-4e250de6f88a11,Travis Head,154/3(8.6),154,3,8.6
1417,1,20,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,154/4(9.1),154,4,9.1
1417,1,20,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,221/5(16.6),221,5,16.6
1417,1,20,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad,250/6(19.1),250,6,19.1
1417,1,20,2018-100mb00000000033-d93110bbf88911,Pat Cummins,256/7(19.4),256,7,19.4
1417,2,14,2018-100mb00000000051-5a1d4ca2f88b11,Prithvi Shaw,16/1(0.5),16,1,0.5
1417,2,14,2019-100mb00000000214-df216bed44bc11,David Warner,25/2(1.6),25,2,1.6
1417,2,14,2024-100mb00000003115-5afd8ccce29e11,Jake Fraser-McGurk,109/3(6.6),109,3,6.6
1417,2,14,2022-100mb00000001580-2e206f715b5511,Abishek Porel,135/4(8.5),135,4,8.5
1417,2,14,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs,154/5(12.2),154,5,12.2
1417,2,14,2020-100mb00000000538-c16259a1639a11,Lalit Yadav,166/6(14.6),166,6,14.6
1417,2,14,2019-100mb00000000110-79ae08f5449411,Axar Patel,199/7(18.1),199,7,18.1
1417,2,14,2019-100mb00000000142-040303a144a811,Anrich Nortje,199/8(18.3),199,8,18.3
1417,2,14,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,199/9(18.4),199,9,18.4
1417,2,14,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,199/10(19.1),199,10,19.1
1419,1,15,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh,52/1(5.3),52,1,5.3
1419,1,15,2022-100mb00000001426-5cf9b7f5336311,Rilee Rossouw,63/2(6.6),63,2,6.6
1419,1,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,67/3(7.5),67,3,7.5
1419,1,15,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,78/4(10.2),78,4,10.2
1419,1,15,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma,86/5(11.4),86,5,11.4
1419,1,15,2024-100mb00000003109-b7f98c40df9d11,Ashutosh Sharma,92/6(13.5),92,6,13.5
1419,1,15,2019-100mb00000000191-df21803b44b711,Shashank Singh,99/7(15.2),99,7,15.2
1419,1,15,2019-100mb00000000130-89338eb7449a11,Harpreet Brar,139/8(18.6),139,8,18.6
1419,1,15,2019-100mb00000000114-8c98068c449611,Harshal Patel,140/9(19.2),140,9,19.2
1419,1,15,2023-100mb00000001934-cfa99deac40011,Harpreet Bhatia,142/10(19.6),142,10,19.6
1419,2,35,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha,25/1(3.4),25,1,3.4
1419,2,35,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,66/2(9.3),66,2,9.3
1419,2,35,2019-100mb00000000128-e95bebea449911,David Miller,77/3(11.5),77,3,11.5
1419,2,35,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,97/4(14.4),97,4,14.4
1419,2,35,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai,103/5(15.2),103,5,15.2
1419,2,35,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,138/6(18.1),138,6,18.1
1419,2,35,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,142/7(18.6),142,7,18.6
1418,1,16,2022-100mb00000001220-372333e3f9f711,Phil Salt,56/1(4.2),56,1,4.2
1418,1,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,66/2(5.2),66,2,5.2
1418,1,16,20214a2b63d55d7711ec9c9202ea608,Angkrish Raghuvanshi,75/3(5.6),75,3,5.6
1418,1,16,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,97/4(8.2),97,4,8.2
1418,1,16,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,137/5(13.1),137,5,13.1
1418,1,16,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,179/6(17.2),179,6,17.2
1418,2,19,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,27/1(2.1),27,1,2.1
1418,2,19,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,35/2(3.1),35,2,3.1
1418,2,19,2023-100mb00000001941-9401571cc40411,Will Jacks,137/3(11.1),137,3,11.1
1418,2,19,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,138/4(11.4),138,4,11.4
1418,2,19,2020-100mb00000000550-247665a42ff311,Cameron Green,151/5(12.3),151,5,12.3
1418,2,19,2019-100mb00000000184-117a285844b711,Mahipal Lomror,155/6(12.6),155,6,12.6
1418,2,19,2021-100mb00000000598-bffd454291e511,Suyash S Prabhudessai,187/7(17.2),187,7,17.2
1418,2,19,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,202/8(18.6),202,8,18.6
1418,2,19,2019-100mb00000000098-7a8c366b43f611,Karn Sharma,220/9(19.5),220,9,19.5
1418,2,19,2019-100mb00000000069-7aeb5c411e3711,Lockie Ferguson,221/10(19.6),221,10,19.6
1420,1,17,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,6/1(0.5),6,1,0.5
1420,1,17,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,6/2(1.3),6,2,1.3
1420,1,17,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,20/3(3.1),20,3,3.1
1420,1,17,2019-100mb00000000217-29d6c58644bf11,Mohammad Nabi,52/4(7.3),52,4,7.3
1420,1,17,2022-100mb00000001541-e0ad58e954e911,Nehal Wadera,151/5(16.1),151,5,16.1
1420,1,17,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,170/6(18.2),170,6,18.2
1420,1,17,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,176/7(19.1),176,7,19.1
1420,1,17,2023-100mb00000002535-239c770f61da11,Gerald Coetzee,176/8(19.2),176,8,19.2
1420,1,17,2021-100mb00000000636-9e985b64160411,Tim David,177/9(19.5),177,9,19.5
1420,2,18,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,74/1(7.6),74,1,7.6
1422,1,14,2024-100mb00000003115-5afd8ccce29e11,Jake Fraser-Mcgurk,35/1(3.2),35,1,3.2
1422,1,14,2018-100mb00000000051-5a1d4ca2f88b11,Prithvi Shaw,36/2(3.5),36,2,3.5
1422,1,14,2019-100mb00000000268-22e2e3987add11,Shai Hope,44/3(5.4),44,3,5.4
1422,1,14,2019-100mb00000000110-79ae08f5449411,Axar Patel,157/4(16.6),157,4,16.6
1422,2,35,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,13/1(1.3),13,1,1.3
1422,2,35,2019-100mb00000000225-a11ad1bc44c011,Wriddhiman Saha,95/2(9.4),95,2,9.4
1422,2,35,2022-100mb00000001354-5a766b041e0411,Azmatullah Omarzai,98/3(10.1),98,3,10.1
1422,2,35,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,121/4(12.4),121,4,12.4
1422,2,35,2021-100mb00000000590-85eaa6f291e011,Shahrukh Khan,139/5(14.1),139,5,14.1
1422,2,35,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,152/6(15.6),152,6,15.6
1422,2,35,2019-100mb00000000128-e95bebea449911,David Miller,181/7(17.3),181,7,17.3
1422,2,35,2020-100mb00000000544-980117aa639c11,Sai Kishore,206/8(18.6),206,8,18.6
1423,1,19,2019-100mb00000000094-1e8fa14543ee11,Faf Du Plessis,48/1(3.5),48,1,3.5
1423,1,19,2023-100mb00000001941-9401571cc40411,Will Jacks,65/2(6.6),65,2,6.6
1423,1,19,2021-100mb00000000597-a0edfee691e511,Rajat Patidar,130/3(12.4),130,3,12.4
1423,1,19,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,140/4(14.5),140,4,14.5
1423,1,19,2019-100mb00000000184-117a285844b711,Mahipal Lomror,161/5(16.3),161,5,16.3
1423,1,19,2018-100mb00000000013-1031ba8ae99c11,Dinesh Karthik,193/6(18.5),193,6,18.5
1423,1,19,2022-100mb00000001483-5afb915c543411,Swapnil Singh,206/7(19.6),206,7,19.6
1423,2,20,2018-100mb00000000037-4e250de6f88a11,Travis Head,3/1(0.6),3,1,0.6
1423,2,20,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma,37/2(3.4),37,2,3.4
1423,2,20,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram,41/3(4.2),41,3,4.2
1423,2,20,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen,56/4(4.6),56,4,4.6
1423,2,20,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy,69/5(7.2),69,5,7.2
1423,2,20,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad,85/6(9.1),85,6,9.1
1423,2,20,2018-100mb00000000033-d93110bbf88911,Pat Cummins,124/7(13.1),124,7,13.1
1423,2,20,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,141/8(15.5),141,8,15.5
1424,1,16,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,138/1(10.2),138,1,10.2
1424,1,16,2022-100mb00000001220-372333e3f9f711,Phil Salt,163/2(12.3),163,2,12.3
1424,1,16,2019-100mb00000000141-e67c41d144a711,Andre Russell,203/3(15.3),203,3,15.3
1424,1,16,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,246/4(18.3),246,4,18.3
1424,1,16,2019-100mb00000000152-335aed3d44aa11,Rinku Singh,253/5(19.2),253,5,19.2
1424,1,16,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer,261/6(19.6),261,6,19.6
1424,2,15,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh,93/1(5.6),93,1,5.6
1424,2,15,2022-100mb00000001426-5cf9b7f5336311,Rilee Rossouw,178/2(12.3),178,2,12.3
1421,1,13,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane,4/1(0.6),4,1,0.6
1421,1,13,2019-100mb00000000083-a7fea83029c211,Daryl Mitchell,49/2(5.2),49,2,5.2
1421,1,13,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja,101/3(11.5),101,3,11.5
1421,1,13,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube,205/4(19.4),205,4,19.4
1421,2,77,2019-100mb00000000170-9429250944ae11,Quinton De Kock,0/1(0.3),0,1,0.3
1421,2,77,2018-100mb00000000019-80e59e32e99c11,K L Rahul,33/2(4.4),33,2,4.4
1421,2,77,2019-100mb00000000200-1283ad3244ba11,Devdutt Padikkal,88/3(10.6),88,3,10.6
1421,2,77,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,158/4(16.3),158,4,16.3
1425,1,14,2024-100mb00000003115-5afd8ccce29e11,Jake Fraser - McGurk,114/1(7.3),114,1,7.3
1425,1,14,2022-100mb00000001580-2e206f715b5511,Abishek Porel,127/2(9.4),127,2,9.4
1425,1,14,2019-100mb00000000268-22e2e3987add11,Shai Hope,180/3(13.4),180,3,13.4
1425,1,14,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant,235/4(18.1),235,4,18.1
1425,2,17,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,35/1(3.1),35,1,3.1
1425,2,17,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan,45/2(4.1),45,2,4.1
1425,2,17,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,65/3(5.6),65,3,5.6
1425,2,17,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya,136/4(12.3),136,4,12.3
1425,2,17,2022-100mb00000001541-e0ad58e954e911,Nehal Wadera,140/5(12.5),140,5,12.5
1425,2,17,2021-100mb00000000636-9e985b64160411,Tim David,210/6(17.4),210,6,17.4
1425,2,17,2019-100mb00000000217-29d6c58644bf11,Mohammad Nabi,223/7(18.3),223,7,18.3
1425,2,17,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,234/8(19.1),234,8,19.1
